Time,Source,Destination,Protocol,Length,Info
42.185142,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.185189,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30914927 Win=1748992 Len=0
42.185403,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.187098999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.187103,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.187104999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.187168,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30920767 Win=1748992 Len=0
42.187774,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.190253000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.190256,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.190259999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.190261,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.190328,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30929527 Win=1748992 Len=0
42.191159999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.193354,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.193357,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.19336,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.193360999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.193362,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.193455,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30938287 Win=1748992 Len=0
42.193838,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.196020000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.196023,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.196026,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.196038,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.196104,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30947047 Win=1748992 Len=0
42.197002000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.197006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.197059,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30949967 Win=1748992 Len=0
42.198621,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.200084000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.200086999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.200088,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.20009,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.200146000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30957267 Win=1748992 Len=0
42.200540000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.200575,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30958727 Win=1748992 Len=0
42.203338,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.203344,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.203345,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.203346,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.203346999999994,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.203413,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30967487 Win=1748992 Len=0
42.204491,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.205740000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.205789,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30970407 Win=1748992 Len=0
42.205942,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.207337,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.20734,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.207406,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30976247 Win=1748992 Len=0
42.208166,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.209267,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.209309000000005,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30979167 Win=1748992 Len=0
42.212454,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.212459,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.212524,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30982087 Win=1748992 Len=0
42.213747999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.215506,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.215548,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30985007 Win=1748992 Len=0
42.218905,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.218909000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.218962,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30987927 Win=1748992 Len=0
42.219485,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.221395,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.22143,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30990847 Win=1748992 Len=0
42.224536,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.224605,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30993767 Win=1748992 Len=0
42.225065,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.226667,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.226725,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30996687 Win=1748992 Len=0
42.230346999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.230353,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.230422,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=30999607 Win=1748992 Len=0
42.231148,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.234034,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.234038,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.234102,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31003987 Win=1748992 Len=0
42.237578000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.237582,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.237634,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31006907 Win=1748992 Len=0
42.238308,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.23835,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31008367 Win=1748992 Len=0
42.2431,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.243103999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.243162,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31012747 Win=1748992 Len=0
42.246572,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.246577,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.246579,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.246658000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31017127 Win=1748992 Len=0
42.249549,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.249553999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.249609,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31020047 Win=1748992 Len=0
42.252544,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.252548,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.252619,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31022967 Win=1748992 Len=0
42.255503000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.255564,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31025887 Win=1748992 Len=0
42.256464,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.259578000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.259583,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.259584000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.259673,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31031727 Win=1748992 Len=0
42.261455,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.263282000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.263284999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.263344000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31036107 Win=1748992 Len=0
42.264825,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.264869,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31037567 Win=1748992 Len=0
42.268392,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.268396,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.268465,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31041947 Win=1748992 Len=0
42.271752,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.271755,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.271803000000006,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31044867 Win=1748992 Len=0
42.273618,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.273656,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31046327 Win=1748992 Len=0
42.276524,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.276527,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.27657,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31049247 Win=1748992 Len=0
42.278075,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.281103,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.281106,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.281159,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31053627 Win=1748992 Len=0
42.282771999999994,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.282813,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31055087 Win=1748992 Len=0
42.287177,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287183,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287185,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287186,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287263,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31062387 Win=1748992 Len=0
42.287449,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287452,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.287453,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.2875,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31066767 Win=1748992 Len=0
42.287735,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.288252,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.288286,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31069687 Win=1748992 Len=0
42.29138,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.291384,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.291385999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.291449,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31075527 Win=1748992 Len=0
42.292013,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.294404,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.294408000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.29441,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.294412,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.294412,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.294493,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31084287 Win=1748992 Len=0
42.294967,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.297496,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.2975,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.297502,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.297567,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31091587 Win=1748992 Len=0
42.297793,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.297833000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31093047 Win=1748992 Len=0
42.298232,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.298837,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.298871999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31095967 Win=1748992 Len=0
42.301299,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.301302,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.301303000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.301305,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.301355,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31101807 Win=1748992 Len=0
42.301536,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.30428,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.304284,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.304288,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.304289000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.304351000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31110567 Win=1748992 Len=0
42.304885,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307354,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307357,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307359000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307361,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307427000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31117867 Win=1748992 Len=0
42.307618,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.307653,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31119327 Win=1748992 Len=0
42.308175,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.31061,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.310619,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.31062,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.310621999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.310704,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31128087 Win=1748992 Len=0
42.311709,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.311713,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.311780999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31131007 Win=1748992 Len=0
42.314756,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.314762,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.314764000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.314765,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.314766999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.314851000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31138307 Win=1748992 Len=0
42.316336,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.316393,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31141227 Win=1748992 Len=0
42.316958,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.317,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31142687 Win=1748992 Len=0
42.317586,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.31925,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.319284,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31145607 Win=1748992 Len=0
42.321983,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.321987,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.322,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.322001,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.322002000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.322066,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31152907 Win=1748992 Len=0
42.322973,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.322978000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.323032,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31155827 Win=1748992 Len=0
42.323578000000005,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31157287 Win=1748992 Len=0
42.324108,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326383,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326384999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326386,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326387,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326399,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.326446999999995,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31166047 Win=1748992 Len=0
42.327917,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.329307,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.329311,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.329313,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.329316,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.329384999999995,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31174807 Win=1748992 Len=0
42.330062,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.332164,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.332167,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.332169,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.33217,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.332171,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.332240000000006,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31183567 Win=1748992 Len=0
42.33267,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.334962,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.334965000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.334967999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.33498,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.335029,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31192327 Win=1748992 Len=0
42.335576,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.337328,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.33733,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.337381,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31196707 Win=1748992 Len=0
42.339255,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.339302,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31198167 Win=1748992 Len=0
42.339954999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.342445,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.342449,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.34245,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.342452,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.342502,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31205467 Win=1748992 Len=0
42.342693,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31206927 Win=1748992 Len=0
42.344386,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.344392,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.344395,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.344396,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.344469000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31212767 Win=1748992 Len=0
42.345332,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.345335,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.345374,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31215687 Win=1748992 Len=0
42.346431,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.346436,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.346472999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31218607 Win=1748992 Len=0
42.347052000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.349262,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.349268,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.349269,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.349271,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.349328,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31227367 Win=1748992 Len=0
42.350275,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.350279,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.350328000000005,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31230287 Win=1748992 Len=0
42.350802,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.353068,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.353071,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.353072999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.353074,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
42.353139,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=31239047 Win=1748992 Len=0
42.354579,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
